,text,favourite_count,retweet_count,created_at
90,@elonmusk Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-22 03:46:25+00:00
91,"$MSFT #MSFT last update February 23rd. Pattern playing out as expected.

OB $276-277 is important support. If fail,  https://t.co/Ktsjf38f9t",0,1,2022-04-22 02:34:29+00:00
92,$MSFT should buy $TWTR  #MSFT #TWTR https://t.co/sacYcZOeeR,1,0,2022-04-22 00:50:55+00:00
93,"HEAT MAP-US major Index / Stocks (2022.04.21)
https://t.co/wkb8iQCmNb #  #  #  #  #USIndex #VTI  https://t.co/MBnwbvnbhr",0,1,2022-04-21 22:21:48+00:00
94,"Microsoft Corporation (MSFT) price at close, 2022-04-21, is 280.81. #msft",0,0,2022-04-21 21:35:17+00:00
95,#msft #xbox #stonks #crypto Let s get it! https://t.co/fArC6EolGk,2,0,2022-04-21 21:18:08+00:00
96,Our latest research examines the real impact of stocks like #AAPL #FB #AMZN #TSLA and #MSFT on investor portfolios.  https://t.co/u5zDzqfToz,8,1,2022-04-21 21:00:00+00:00
97,"Looks like #MSFT has a tgt of $294-296

View negate if a candle cls below 277.8

Cmp @ 280  ",0,0,2022-04-21 20:34:40+00:00
98,"Join us for our next live interactive demo: DataProtect Delivered as a Service - #M365

Thursday, April 28, 2022 at  https://t.co/7gOqgSVvcD",3,5,2022-04-21 20:27:06+00:00
99,"Recent cyberattacks have targeted #Microsoft365 (#M365) accounts, threatening orgs w/ #data loss &amp; large ransom pay  https://t.co/5kQiE3zgQV",3,1,2022-04-21 19:59:02+00:00
100,Microsoft stock has been a star as we know. Have a look at the price action and the current level using Spectrum in  https://t.co/mMPG4wct4f,8,2,2022-04-21 19:53:13+00:00
101,$MSFT does look interesting to the Long side. It's completed an Inverse H&amp;S pattern from an area of Demand + Suppor  https://t.co/KdxmUXgR9i,1,0,2022-04-21 14:42:29+00:00
102,@PeterLBrandt Like 80 percent always? So you mean #MSFT ?  ,1,0,2022-04-21 14:41:57+00:00
103,".@0xArjay .@stakedqueen 

  Native cryptos maintain slight bounce w/ the #StockMarket but #BTC moonboys like  https://t.co/2G00cAcbOr",0,0,2022-04-21 14:25:54+00:00
104,@AshleyGts Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-21 13:19:34+00:00
105,"Retorno, em 10 anos...
BITCOIN #BTC : +820509%
TESLA #TSLA : +14,638%
NVIDIA #NVDA : +6,207%
NETFLIX #NFLX : +2,190  https://t.co/Vi11T8NwsI",1,0,2022-04-21 13:11:17+00:00
106,"#MSFT | at $286 
Formation cancellation - $316 a day.
The next targets are on the graph.
#microsoft #nasdaq #nas100  https://t.co/ego9R8umLj",0,0,2022-04-21 11:41:38+00:00
107,"Our #Serverless quiz is starting at 5 PM (IST) on April 22.

Hurry up and participate in the quiz here:  https://t.co/gPtpdlNfI0",1,1,2022-04-21 11:16:45+00:00
108,$MSFT 4hr chart from 4/19 update. Showing reaction lower taking place as expected &amp; now getting close to January lo  https://t.co/9SqPdrJpfA,1,0,2022-04-21 07:58:13+00:00
109,$MSFT 4hr chart from 4/19 update. Showing reaction lower taking place as expected &amp; now getting close to January lo  https://t.co/zo093QsdJF,1,0,2022-04-21 07:58:00+00:00
110,$MSFT 4hr view from 4/03 Weekend update. Soon a decision time will come for a possible turn back lower or a 3 waves  https://t.co/rsPenkZ8OR,0,0,2022-04-21 07:51:28+00:00
111,$MSFT 4hr view from 4/03 Weekend update. Soon a decision time will come for a possible turn back lower or a 3 waves  https://t.co/7t07FdtQFr,0,0,2022-04-21 07:51:20+00:00
112,$MSFT 4hr view from 3/27 update. Called for a flat correction higher to take place #elliottwave #trading #MSFT  https://t.co/sTOnbOM5Ug,0,0,2022-04-21 07:47:32+00:00
113,$MSFT 4hr view from 3/27 update. Called for a flat correction higher to take place #elliottwave #trading #MSFT  https://t.co/ppUGoiCdvG,1,0,2022-04-21 07:47:24+00:00
114,#MSFT's new sol helps org gain visibility into assets across entire data estate while also enabling easy access to  https://t.co/ZWicEC2xeP,1,0,2022-04-21 03:11:37+00:00
