,Unnamed: 0,text,favourite_count,retweet_count,created_at
150,150,nq qq buy zone go long nq f es f spx aapl tsla amzn msft twtr spy qq,0,0,2022-04-22 17:20:57+00:00
151,151,couple wins premium channel yesterday also went free discord well let see,4,4,2022-04-22 17:20:02+00:00
152,152,check spy analysis nest leg,0,0,2022-04-22 17:19:19+00:00
153,153,buy sp spy buy qq intraday market go likely short covering end day r,0,1,2022-04-22 17:16:55+00:00
154,154,happy friday everyone spy spy trending twitter impressions stocktwits impressions,0,0,2022-04-22 17:14:16+00:00
155,155,challenges burns admits cia facing dire directly address problems new spy thriller novel,0,0,2022-04-22 17:12:31+00:00
156,156,spx spy touched bars pattern since mid feb beginning stockmarket stocks,1,0,2022-04-22 17:11:50+00:00
157,157,going break spy,0,0,2022-04-22 17:10:47+00:00
158,158,pl platinum sell zone expecting price move sell zone nq f es f spx aapl tsla amzn,0,0,2022-04-22 17:09:51+00:00
159,159,spy spy noticed price action still following msp algo ai trading bot alerts monday support resis,0,0,2022-04-22 17:09:13+00:00
160,160,wanted spy little higher short spy plans good end result,2,0,2022-04-22 17:08:11+00:00
161,161,xg snake algo gt spy last sessions lfgoooo xtremegainzfam cantstopwontstopboxtop,13,5,2022-04-22 17:07:55+00:00
162,162,isnt amazing amc gme follow spy iwm back would love see ho,2,0,2022-04-22 17:04:45+00:00
163,163,current lowry buying power index es f emd f rty f nq f note daily charts using automated tradin,6,1,2022-04-22 17:03:14+00:00
164,164,spy spy spx spx qq qq es f es f nq f nq f vix vix aapl aapl msft msft googl googl amzn amzn,0,0,2022-04-22 17:01:09+00:00
165,165,look oxy want learn properly draw trendlines follow us twitter subscribe youtube channel,0,0,2022-04-22 17:01:01+00:00
166,166,faces black spire outpost batuu vi moradi rebel spy resistance starwars,1,0,2022-04-22 16:59:00+00:00
167,167,looks amc amp gme allowed run without permission spy amp iwm also allowed,1,0,2022-04-22 16:58:48+00:00
168,168,father day fathersday fathersdayflowers fathersdaygifts fathersbirthday dad,0,0,2022-04-22 16:50:26+00:00
169,169,operationyinandyang available today apple books amazon kindle dedicated,0,0,2022-04-22 16:49:59+00:00
170,170,spy low today spy,4,0,2022-04-22 16:47:58+00:00
171,171,es f spy trading going honest inner circle better make damn sure honest wi,0,0,2022-04-22 16:46:46+00:00
172,172,hunt mode looking continuation short looking retest low volume node spx spy,1,0,2022-04-22 16:42:59+00:00
173,173,smartypay spy token spy build future good ecosystem,1,0,2022-04-22 16:42:31+00:00
174,174,tired spy lil bitch either fade wipeout rise dead fuck boi spy,0,0,2022-04-22 16:42:12+00:00
175,175,faang fb aapl amzn nflx googl leading spy qq bull market amp also recently,1,0,2022-04-22 16:36:05+00:00
