,text,favourite_count,retweet_count,created_at
102,"How to Remove Snap Apps &amp; Block Them in Ubuntu 22.04 - #Ubuntu #snap 
 https://t.co/LpoFYWfzyz",0,0,2022-04-20 09:13:20+00:00
103,Is it time to upgrade your signage or company branding? Talk to Snap Mayo today on 094 902 8268 about your next gen  https://t.co/NIrttBYt0R,0,0,2022-04-20 09:03:11+00:00
104,Is it time to upgrade your signage or company branding? Talk to Snap today about your next generation signage.  https://t.co/RcQV1F28ll,1,0,2022-04-20 08:28:53+00:00
105,"untitled
#korea
#snap
#photography
https://t.co/az8kjwDpyF https://t.co/3K7T6iuu4B",0,0,2022-04-20 08:13:58+00:00
106,"#Snapchat Launches New AR Art Experiences to Encourage Cultural Engagement https://t.co/PfvIKhX8wN
 
#Snap continue  https://t.co/I3bCzh3YAx",0,0,2022-04-20 08:00:17+00:00
107,"Oh #SNAP, your #bougie mum be hooked, fishin' with a hook and reel at the frozen food section OUCH  ",0,0,2022-04-20 07:46:12+00:00
108,"i ll stay #snap long! why?
- user and revenue growth
- #AugmentedReality &amp; #MixedReality track record
- hardware ex  https://t.co/FqySIzcpGD",3,0,2022-04-20 07:43:36+00:00
109," SNAP Staking IS NOW LIVE 

You can now stake your #SNAP to earn SNAP!

 Go to https://t.co/xTY2NUQYE6 
 Choose  https://t.co/vqgsFRbIW1",18,13,2022-04-20 07:34:52+00:00
110,Happy 4/20 everyone pls excuse my dramatically dramatic  expression undramatic   Is BMW cannot believe that I just  https://t.co/QLxwsnKpQA,1,0,2022-04-20 07:21:17+00:00
111,IF you elect me governor we'll ban sugar and all poisonous foods in SchoolLunches and not allow any to be sold at s  https://t.co/6jbIgtkFdg,0,0,2022-04-20 06:53:24+00:00
112,"MailOnline tests Snap's augmented reality Spectacles 
via @MailOnline
#AugmentedReality #AR #metaverse #Snap  https://t.co/rBucxG2TLb",2,0,2022-04-20 06:37:55+00:00
113,"Snapchat? Twitter? Instagram? Facebook? WhatsApp??
Text me now for Snapchat account hack  guaranteed #snap  https://t.co/RhgyFSs2OB",0,0,2022-04-20 06:15:31+00:00
114,As soon as you Notice any Hack on your account!! Text me now for Snapchat account hack  guaranteed #snap #snapchat  https://t.co/80e5gMmBkI,0,0,2022-04-20 06:15:03+00:00
115,"McAvoy Scores In OT, Bruins Snap Blues  9-Game Win Streak   CBS Boston #news #today #McAvoy #Scores #Bruins #Snap  https://t.co/7rbuxdYyqH",1,0,2022-04-20 05:23:30+00:00
116,"untitled
#korea
#snap
#photography
https://t.co/az8kjwDpyF https://t.co/8xQz6uz4ai",2,0,2022-04-20 05:13:11+00:00
