,Unnamed: 0,text,favourite_count,retweet_count,created_at
257,257,flush could take apple right blue line matches fib retracement big tech,0,0,2022-04-18 02:31:15+00:00
258,258,aapl retrace consolidate goes majors indices follow stockmarket stockstowatch,2,1,2022-04-18 00:47:12+00:00
259,259,semana al meta fb apple amazon netflix google microsoft,0,0,2022-04-18 00:43:27+00:00
260,260,glcvy gelecek varlik growth potential high bist turkey aapl abnb adbe adi adp adsk aep,29,14,2022-04-17 21:10:39+00:00
261,261,glcvy new star turkish stock market aapl abnb adbe adi adp adsk aep,23,14,2022-04-17 21:10:24+00:00
262,262,glcvy gelecek varlik growth potential high bist turkey tsla aapl nvda twtr msft amzn,40,25,2022-04-17 20:56:17+00:00
263,263,glcvy look search glcvy ytd tsla aapl nvda twtr msft amzn amd google shel hsba bats,24,13,2022-04-17 20:55:28+00:00
264,264,aapl price void check aapl analysis,0,0,2022-04-17 20:38:48+00:00
265,265,glcvy gelecek varlik company leader sector every parameter bist turkey tsla aapl,52,31,2022-04-17 19:59:42+00:00
266,266,peeking aapl daily candles interesting reverse head shoulders pattern possible neckl,2,0,2022-04-17 19:54:57+00:00
267,267,glcvy gelecek varlik company leader sector every parameter bist turkey growth p,51,37,2022-04-17 19:07:41+00:00
268,268,aapl apple inc potensi untuk bullish tradingview,0,0,2022-04-17 18:30:01+00:00
269,269,info aapl please,1,0,2022-04-17 17:39:27+00:00
270,270,weekly market commentary week starting april th amzn aapl tsla qq msft sq nvda googl spx nflx,9,3,2022-04-17 15:59:38+00:00
271,271,renewal kindness find coming together absence leadership addressing fi,4,2,2022-04-17 15:17:45+00:00
272,272,people watched hour movie guy scamming regular people willingly getting scammed spy,3,0,2022-04-17 13:44:08+00:00
273,273,big five faang stock sector service posted sunday amzn aapl fb nflx tsla googl secto,0,2,2022-04-17 13:27:44+00:00
274,274,top stocks watch week apr stocks mentioned video apple,1,0,2022-04-17 00:08:37+00:00
