,Unnamed: 0,text,favourite_count,retweet_count,created_at
278,278,fb working way top mentioned wallstreetbets last days via,0,0,2022-04-23 12:45:47+00:00
279,279,love profile friends new look gor geous fb,1,1,2022-04-23 12:45:17+00:00
280,280,fb major bottom held fb chart,1,0,2022-04-23 12:44:14+00:00
281,281,concentrate growing accounts like please follow back,1,0,2022-04-23 12:41:23+00:00
282,282,teng moo ha reye cuzzi please fb fb,0,0,2022-04-23 12:35:07+00:00
283,283,true pfb fb,0,0,2022-04-23 12:34:06+00:00
284,284,cheers weekend made let rejoice fb,0,0,2022-04-23 12:30:37+00:00
285,285,perhaps rethink turning comments fb survey want know people,0,1,2022-04-23 12:29:13+00:00
286,286,love evrything life even hiv teaches us alot please live full life fb,0,0,2022-04-23 12:28:22+00:00
287,287,hut never early celebrate right let first cuzzi fb,0,0,2022-04-23 12:24:25+00:00
288,288,follower counter users still follow fb mutualfollow,0,0,2022-04-23 12:02:01+00:00
289,289,museo de las ilusiones magic world barcelona por en larevista fb madresfera,3,0,2022-04-23 12:00:34+00:00
