,Unnamed: 0,text,favourite_count,retweet_count,created_at
174,174,buying nflx know value folk like bargain well like cheap companies im,60,9,2022-04-20 18:51:49+00:00
175,175,taking nflx private funding secured,0,0,2022-04-20 18:51:02+00:00
176,176,may bad day bad bill ackman nflx chart,1,0,2022-04-20 18:49:47+00:00
177,177,would usually pay attention slightly feel reserved following nflx post aged like meth addict,0,0,2022-04-20 18:49:32+00:00
178,178,watching nflx stock,2,0,2022-04-20 18:47:51+00:00
179,179,karma bitch annewithane nflx,1,0,2022-04-20 18:45:46+00:00
180,180,netflix negative subscribers million last quarter including loss,0,0,2022-04-20 18:45:25+00:00
181,181,nflx put quadrigacx expose last month saying someone check sellers going,0,0,2022-04-20 18:41:15+00:00
182,182,quick story nflx,2,0,2022-04-20 18:40:48+00:00
183,183,ooopsie daisy join cool kid club amc like comment nflx,76,0,2022-04-20 18:39:26+00:00
184,184,nflx major correction,0,0,2022-04-20 18:37:44+00:00
185,185,nflx time high,0,0,2022-04-20 18:37:11+00:00
186,186,small proof ta always correct fa almost mostly spot nflx stockmarket financial,0,0,2022-04-20 18:36:19+00:00
187,187,quick reminder oracle new jersey cnbc bloomberg,0,0,2022-04-20 18:35:38+00:00
188,188,netflix victim success inflation rising competition amazonvideo disneyplus therefo,0,0,2022-04-20 18:31:45+00:00
189,189,nflx netflix time high simulation confirmed,0,0,2022-04-20 18:31:19+00:00
190,190,nflx nflx tradingview,0,0,2022-04-20 18:30:01+00:00
191,191,nflx beginning,0,0,2022-04-20 18:29:06+00:00
192,192,nflx obv barely changed rsi already overcooked weekly wait see interacts l,12,2,2022-04-20 18:28:35+00:00
193,193,netflix nflx nflx,2,0,2022-04-20 18:26:15+00:00
194,194,nflx first company report losses caused ukraine ru crisis ru subs canceled nflx stock cr,1,0,2022-04-20 18:23:57+00:00
195,195,hard someone want buy dip expect lose million subscribers quarter,1,0,2022-04-20 18:21:31+00:00
196,196,happened nflx jimmy gave huge buy january,0,0,2022-04-20 18:21:21+00:00
197,197,never understood nflx seen part gang facebook amazon google anyways fang,0,0,2022-04-20 18:20:54+00:00
